1	1	1
1	977837	977837
1	1200864	1200864
1	1455239	1455239
1	1758058	1758058
1	1989904	1989904
1	2211811	2211811
1	2422702	2422702
1	2734372	2734372
1	2941982	2941982
1	3146715	3146715
1	3353564	3353564
1	3562167	3562167
1	3780325	3780325
1	4151408	4151408
1	4372510	4372510
1	4582451	4582451
1	4793867	4793867
1	5009811	5009811
1	5227841	5227841
1	5438637	5438637
1	5646412	5646412
1	5862662	5862662
1	6073587	6073587
1	6292613	6292613
1	6528722	6528722
1	6759915	6759915
1	6983039	6983039
1	7194331	7194331
1	7407625	7407625
1	7622685	7622685
1	7841262	7841262
1	8072430	8072430
1	8306738	8306738
1	8531464	8531464
1	8759017	8759017
1	8997863	8997863
1	9234463	9234463
1	9453051	9453051
1	9694968	9694968
1	9934064	9934064
1	10187902	10187902
1	10425796	10425796
1	10661528	10661528
1	10868841	10868841
1	11100664	11100664
1	11338929	11338929
1	11563059	11563059
1	11784385	11784385
1	12015126	12015126
1	12246875	12246875
1	12470857	12470857
1	12687498	12687498
1	13189335	13189335
1	14004079	14004079
1	14220486	14220486
1	14436690	14436690
1	14650807	14650807
1	14874339	14874339
1	15086150	15086150
1	15303908	15303908
1	15522387	15522387
1	15743200	15743200
1	15983259	15983259
1	16228900	16228900
1	16460785	16460785
1	16695951	16695951
1	17056657	17056657
1	17435205	17435205
1	17653173	17653173
1	17893940	17893940
1	18103599	18103599
1	18314266	18314266
1	18522877	18522877
1	18728473	18728473
1	18942364	18942364
1	19153083	19153083
1	19364894	19364894
1	19577979	19577979
1	19799077	19799077
1	20033346	20033346
1	20257155	20257155
1	20488280	20488280
1	20698263	20698263
1	20917171	20917171
1	21148243	21148243
1	21369934	21369934
1	21605608	21605608
1	21868790	21868790
1	22087683	22087683
1	22345440	22345440
1	22569197	22569197
1	22783257	22783257
1	22991330	22991330
1	23202360	23202360
1	23426969	23426969
1	23658164	23658164
1	23890001	23890001
1	24130792	24130792
1	24465939	24465939
1	24687366	24687366
1	24907899	24907899
1	25150127	25150127
1	25362353	25362353
1	25586167	25586167
1	25901635	25901635
1	26121897	26121897
1	26348660	26348660
1	26579690	26579690
1	26814479	26814479
1	27061302	27061302
1	27301853	27301853
1	27549667	27549667
1	27785219	27785219
1	28012251	28012251
1	28257752	28257752
1	28491045	28491045
1	28744703	28744703
1	29006013	29006013
1	29251999	29251999
1	29489652	29489652
1	29710616	29710616
1	30073162	30073162
1	30286127	30286127
1	30495855	30495855
1	30708253	30708253
1	30924457	30924457
1	31149502	31149502
1	31359928	31359928
1	31591441	31591441
1	31831890	31831890
1	32061571	32061571
1	32267227	32267227
1	32506449	32506449
1	32747343	32747343
1	32991711	32991711
1	33243239	33243239
1	33475351	33475351
1	33705954	33705954
1	33920795	33920795
1	34130570	34130570
1	34347192	34347192
1	34557318	34557318
1	34776310	34776310
1	34982442	34982442
1	35202043	35202043
1	35412763	35412763
1	35666359	35666359
1	35898826	35898826
1	36119948	36119948
1	36355145	36355145
1	36582760	36582760
1	36820288	36820288
1	37046022	37046022
1	37256209	37256209
1	37460902	37460902
1	37668728	37668728
1	37889990	37889990
1	38116763	38116763
1	38339644	38339644
1	38577517	38577517
1	38788451	38788451
1	39004242	39004242
1	39219657	39219657
1	39461292	39461292
1	39703959	39703959
1	39927002	39927002
1	40167936	40167936
1	40412486	40412486
1	40648793	40648793
1	40881514	40881514
1	41117600	41117600
1	41333963	41333963
1	41561970	41561970
1	41786659	41786659
1	41991606	41991606
1	42201135	42201135
1	42409257	42409257
1	42634479	42634479
1	42856260	42856260
1	43079515	43079515
1	43306677	43306677
1	43532159	43532159
1	43765671	43765671
1	43986401	43986401
1	44205690	44205690
1	44422092	44422092
1	44643214	44643214
1	44854926	44854926
1	45073420	45073420
1	45305209	45305209
1	45544479	45544479
1	45796204	45796204
1	46041217	46041217
1	46285118	46285118
1	46512668	46512668
1	46744717	46744717
1	46979698	46979698
1	47195723	47195723
1	47493489	47493489
1	47769538	47769538
1	47994215	47994215
1	48203466	48203466
1	48406578	48406578
1	48629589	48629589
1	48866776	48866776
1	49089070	49089070
1	49293916	49293916
1	49506047	49506047
1	49734025	49734025
1	49955029	49955029
1	50191569	50191569
1	50435427	50435427
1	50646723	50646723
1	50862997	50862997
1	51078270	51078270
1	51309538	51309538
1	51545754	51545754
1	51777322	51777322
1	52007361	52007361
1	52230392	52230392
1	52451159	52451159
1	52698079	52698079
1	52927713	52927713
1	53154127	53154127
1	53398116	53398116
1	53621178	53621178
1	53833744	53833744
1	54047234	54047234
1	54256643	54256643
1	54485770	54485770
1	54706192	54706192
1	54928791	54928791
1	55163764	55163764
1	55388885	55388885
1	55608330	55608330
1	55823790	55823790
1	56046207	56046207
1	56261865	56261865
1	56470504	56470504
1	56684442	56684442
1	56903008	56903008
1	57121453	57121453
1	57332262	57332262
1	57538672	57538672
1	57746481	57746481
1	57955878	57955878
1	58174814	58174814
1	58383366	58383366
1	58598983	58598983
1	58820265	58820265
1	59040139	59040139
1	59258807	59258807
1	59471269	59471269
1	59680936	59680936
1	59901010	59901010
1	60139757	60139757
1	60351345	60351345
1	60561125	60561125
1	60776933	60776933
1	61003975	61003975
1	61222123	61222123
1	61440506	61440506
1	61652424	61652424
1	61862003	61862003
1	62076808	62076808
1	62306843	62306843
1	62536180	62536180
1	62772770	62772770
1	62996482	62996482
1	63232521	63232521
1	63447309	63447309
1	63657135	63657135
1	63885373	63885373
1	64108162	64108162
1	64320375	64320375
1	64527285	64527285
1	64750381	64750381
1	64972462	64972462
1	65182798	65182798
1	65397489	65397489
1	65626083	65626083
1	65843190	65843190
1	66075187	66075187
1	66300154	66300154
1	66521364	66521364
1	66744863	66744863
1	66963858	66963858
1	67173313	67173313
1	67394864	67394864
1	67613579	67613579
1	67848220	67848220
1	68075995	68075995
1	68285975	68285975
1	68501921	68501921
1	68716756	68716756
1	68937932	68937932
1	69156254	69156254
1	69383751	69383751
1	69616921	69616921
1	69828446	69828446
1	70049206	70049206
1	70255381	70255381
1	70489291	70489291
1	70699858	70699858
1	70928201	70928201
1	71154056	71154056
1	71373960	71373960
1	71588017	71588017
1	71809159	71809159
1	72022731	72022731
1	72230505	72230505
1	72445966	72445966
1	72651811	72651811
1	72866320	72866320
1	73076959	73076959
1	73286071	73286071
1	73511015	73511015
1	73727037	73727037
1	73941447	73941447
1	74154562	74154562
1	74362125	74362125
1	74578800	74578800
1	74792536	74792536
1	75011042	75011042
1	75221498	75221498
1	75447863	75447863
1	75673347	75673347
1	75899827	75899827
1	76120788	76120788
1	76368558	76368558
1	76583136	76583136
1	76794833	76794833
1	77010943	77010943
1	77221238	77221238
1	77441851	77441851
1	77666014	77666014
1	77878316	77878316
1	78093212	78093212
1	78323565	78323565
1	78551291	78551291
1	78789964	78789964
1	79004980	79004980
1	79218706	79218706
1	79438404	79438404
1	79651199	79651199
1	79861753	79861753
1	80084129	80084129
1	80300726	80300726
1	80526446	80526446
1	80741984	80741984
1	80962287	80962287
1	81176629	81176629
1	81387819	81387819
1	81606141	81606141
1	81818111	81818111
1	82029516	82029516
1	82247718	82247718
1	82454940	82454940
1	82673360	82673360
1	82889955	82889955
1	83099648	83099648
1	83306407	83306407
1	83519314	83519314
1	83963138	83963138
1	84175324	84175324
1	84384118	84384118
1	84599662	84599662
1	84813662	84813662
1	85030223	85030223
1	85242353	85242353
1	85456468	85456468
1	85675109	85675109
1	85888940	85888940
1	86105781	86105781
1	86346709	86346709
1	86571390	86571390
1	86796679	86796679
1	87015599	87015599
1	87251563	87251563
1	87485819	87485819
1	87692872	87692872
1	87907775	87907775
1	88127872	88127872
1	88335761	88335761
1	88540912	88540912
1	88750627	88750627
1	88962872	88962872
1	89176699	89176699
1	89406789	89406789
1	89642227	89642227
1	89877054	89877054
1	90106518	90106518
1	90328196	90328196
1	90549557	90549557
1	90778098	90778098
1	90987707	90987707
1	91202338	91202338
1	91418295	91418295
1	91650723	91650723
1	91903955	91903955
1	92125303	92125303
1	92342752	92342752
1	92575568	92575568
1	92807702	92807702
1	93048452	93048452
1	93289560	93289560
1	93516733	93516733
1	93739487	93739487
1	93969067	93969067
1	94187447	94187447
1	94424751	94424751
1	94639433	94639433
1	94860991	94860991
1	95085421	95085421
1	95301288	95301288
1	95516847	95516847
1	95743460	95743460
1	95960518	95960518
1	96169141	96169141
1	96381246	96381246
1	96595886	96595886
1	96819508	96819508
1	97041405	97041405
1	97270670	97270670
1	97485617	97485617
1	97694475	97694475
1	97918147	97918147
1	98129505	98129505
1	98336044	98336044
1	98540395	98540395
1	98755576	98755576
1	98963145	98963145
1	99185691	99185691
1	99402043	99402043
1	99617997	99617997
1	99837441	99837441
1	100063737	100063737
1	100280077	100280077
1	100504444	100504444
1	100728604	100728604
1	100945308	100945308
1	101176440	101176440
1	101395563	101395563
1	101611239	101611239
1	101828606	101828606
1	102043012	102043012
1	102259170	102259170
1	102466513	102466513
1	102680543	102680543
1	102898327	102898327
1	103124571	103124571
1	103349419	103349419
1	103567437	103567437
1	103913957	103913957
1	104371960	104371960
1	104590363	104590363
1	104807971	104807971
1	105028227	105028227
1	105252411	105252411
1	105485197	105485197
1	105695860	105695860
1	105918387	105918387
1	106131313	106131313
1	106346074	106346074
1	106567782	106567782
1	106783521	106783521
1	107001945	107001945
1	107217826	107217826
1	107427648	107427648
1	107642729	107642729
1	107850560	107850560
1	108055451	108055451
1	108270843	108270843
1	108484753	108484753
1	108697841	108697841
1	109144133	109144133
1	109362095	109362095
1	109591709	109591709
1	109823318	109823318
1	110042674	110042674
1	110281300	110281300
1	110507307	110507307
1	110714624	110714624
1	110926004	110926004
1	111137324	111137324
1	111345530	111345530
1	111569440	111569440
1	111794000	111794000
1	112019434	112019434
1	112239657	112239657
1	112445342	112445342
1	112649435	112649435
1	112886060	112886060
1	113106628	113106628
1	113339393	113339393
1	113598184	113598184
1	113826719	113826719
1	114063301	114063301
1	114294788	114294788
1	114514622	114514622
1	114731545	114731545
1	114955316	114955316
1	115179485	115179485
1	115401587	115401587
1	115630418	115630418
1	115840858	115840858
1	116054120	116054120
1	116276934	116276934
1	116490248	116490248
1	116714540	116714540
1	116924846	116924846
1	117135983	117135983
1	117388464	117388464
1	117607227	117607227
1	117829472	117829472
1	118054842	118054842
1	118270918	118270918
1	118487868	118487868
1	118699505	118699505
1	118920541	118920541
1	119149666	119149666
1	119384857	119384857
1	119603713	119603713
1	119832941	119832941
1	120055256	120055256
1	120291656	120291656
1	120508461	120508461
1	121326398	121326398
1	144071762	144071762
1	145073282	145073282
1	145520503	145520503
1	145823583	145823583
1	146719696	146719696
1	146966923	146966923
1	147182730	147182730
1	147636956	147636956
1	149122966	149122966
1	149883878	149883878
1	150116443	150116443
1	150360469	150360469
1	150608834	150608834
1	150851551	150851551
1	151100581	151100581
1	151341265	151341265
1	151574940	151574940
1	151798462	151798462
1	152018595	152018595
1	152252755	152252755
1	152489635	152489635
1	152712105	152712105
1	152933841	152933841
1	153160285	153160285
1	153376189	153376189
1	153613878	153613878
1	153850853	153850853
1	154106780	154106780
1	154352256	154352256
1	154579558	154579558
1	154800822	154800822
1	155020906	155020906
1	155261390	155261390
1	155501802	155501802
1	155788851	155788851
1	156034179	156034179
1	156266443	156266443
1	156493985	156493985
1	156716049	156716049
1	156931965	156931965
1	157148041	157148041
